match_id,season,player,impact_score,batting_raw,bowling_raw,fielding_raw,batting_z,bowling_z,fielding_z,balls_faced,balls_bowled,is_batter,is_bowler
1254064,2021.0,K Rabada,0.5645660164910268,2.7982388646661533,1.261764705882353,1.0,0.4031050827929069,0.6740752025339458,0.8472476947179489,4.0,24.0,True,True
1254064,2021.0,Lalit Yadav,-1.2469161976256882,-13.002515776906023,0.0,2.0,-1.8730996359708945,0.14155257299019608,2.3014566196638144,25.0,0.0,True,False
1254064,2021.0,M Vohra,-0.8151259236116453,-5.913371708974237,0.0,0.0,-0.8518608695028915,0.14155257299019608,-0.6069612302279164,11.0,0.0,True,False
1254064,2021.0,MP Stoinis,-1.4409803137879253,-6.636163588757167,-6.238235294117647,0.0,-0.9559838892425591,-2.4912690989498816,-0.6069612302279164,5.0,6.0,True,True
1254064,2021.0,Mustafizur Rahman,0.5716044928283749,0.0,1.511764705882353,0.0,2.6793213476515095e-17,0.7795866792500734,-0.6069612302279164,0.0,24.0,False,True
1254064,2021.0,PP Shaw,-0.6762003084429954,-4.778805322261016,0.0,0.0,-0.6884189693044799,0.14155257299019608,-0.6069612302279164,5.0,0.0,True,False
1254064,2021.0,R Ashwin,0.5092311633900303,-0.7522014191673083,4.095098039215686,0.0,-0.10835966120660515,1.8698719386500582,-0.6069612302279164,5.0,18.0,True,True
1254064,2021.0,R Parag,-0.26034257028632957,-4.600503155381205,0.7617647058823529,0.0,-0.6627333458754677,0.4630522491016907,-0.6069612302279164,5.0,12.0,True,True
1254064,2021.0,R Tewatia,-0.20154606347533427,-4.761811359372336,-0.2382352941176471,1.0,-0.6859708749320795,0.041006342237180374,0.8472476947179489,18.0,18.0,True,True
1254064,2021.0,RR Pant,0.989663039148971,7.044414407348462,0.0,1.0,1.0147951587544455,0.14155257299019608,0.8472476947179489,33.0,0.0,True,False
1254064,2021.0,S Dhawan,-0.16073190738600573,-5.913371708974237,0.0,3.0,-0.8518608695028915,0.14155257299019608,3.75566554460968,11.0,0.0,True,False
1254064,2021.0,S Dube,-0.9951216524093605,-7.383346151037536,0.0,0.0,-1.06362055044138,0.14155257299019608,-0.6069612302279164,7.0,0.0,True,False
1254064,2021.0,SV Samson,0.11884844809314135,-0.06728319335661004,0.0,1.0,-0.009692595428883524,0.14155257299019608,0.8472476947179489,3.0,0.0,True,False
1254064,2021.0,TK Curran,-0.3485245886044203,-2.655346277549283,-0.7836898395721921,0.0,-0.3825204469036792,-0.1892005160525523,-0.6069612302279164,16.0,22.0,True,True
1254065,2021.0,AT Rayudu,-0.25268813450883604,-1.3201006310762409,0.0,0.0,-0.19016935291135129,0.14155257299019608,-0.6069612302279164,1.0,0.0,True,False
1254065,2021.0,Arshdeep Singh,1.9168758209590016,0.0,5.261764705882353,0.0,2.6793213476515095e-17,2.362258829991987,-0.6069612302279164,0.0,12.0,False,True
1254065,2021.0,CH Gayle,-0.5266672147145167,-3.5576106445220335,0.0,0.0,-0.5124976825650932,0.14155257299019608,-0.6069612302279164,10.0,0.0,True,False
1254065,2021.0,DJ Bravo,1.3787672897067509,0.0,3.761764705882353,0.0,2.6793213476515095e-17,1.7291899696952215,-0.6069612302279164,0.0,12.0,False,True
1254065,2021.0,DJ Hooda,-1.295865799752257,-11.620856164483328,0.0,1.0,-1.6740622987764109,0.14155257299019608,0.8472476947179489,16.0,0.0,True,False
